div,season,date,team,gameno,home,points,goals,team_opponent,points_opponent,goals_opponent,manager_id,manager_name,caretaker,date_from,date_until,hometeam_uid,awayteam_uid,points_lastseason
E0,2012,2012-12-26,Wigan,19,0,0,1,Everton,3,2,194,Roberto Martínez,0,15jun2009,28may2013,13,35,43
E0,2012,2013-05-19,Wigan,38,1,1,2,Aston Villa,1,2,194,Roberto Martínez,0,15jun2009,28may2013,35,2,43
E0,2012,2012-08-19,Wigan,1,1,0,0,Chelsea,3,2,194,Roberto Martínez,0,15jun2009,28may2013,35,11,43
E0,2012,2013-01-12,Wigan,22,0,1,1,Fulham,1,1,194,Roberto Martínez,0,15jun2009,28may2013,14,35,43
E0,2012,2013-02-02,Wigan,25,1,1,2,Southampton,1,2,194,Roberto Martínez,0,15jun2009,28may2013,35,27,43
E0,2012,2013-03-17,Wigan,29,1,3,2,Newcastle,0,1,194,Roberto Martínez,0,15jun2009,28may2013,35,22,43
E0,2012,2012-12-15,Wigan,17,0,0,1,Norwich,3,2,194,Roberto Martínez,0,15jun2009,28may2013,23,35,43
E0,2012,2013-04-07,Wigan,31,0,1,1,QPR,1,1,194,Roberto Martínez,0,15jun2009,28may2013,25,35,43
E0,2012,2013-04-17,Wigan,32,0,0,0,Man City,3,1,194,Roberto Martínez,0,15jun2009,28may2013,19,35,43
E0,2013,2014-01-28,Arsenal,23,0,1,2,Southampton,1,2,19,Arsène Wenger,0,01oct1996,13may2018,27,1,73
E0,2013,2014-03-01,Arsenal,28,0,0,0,Stoke,3,1,19,Arsène Wenger,0,01oct1996,13may2018,28,1,73
E0,2013,2013-12-23,Arsenal,17,1,1,0,Chelsea,1,0,19,Arsène Wenger,0,01oct1996,13may2018,1,11,73
E0,2013,2014-02-12,Arsenal,26,1,1,0,Man United,1,0,19,Arsène Wenger,0,01oct1996,13may2018,1,20,73
E0,2013,2014-03-29,Arsenal,32,1,1,1,Man City,1,1,19,Arsène Wenger,0,01oct1996,13may2018,1,19,73
E0,2013,2014-03-22,Arsenal,30,0,0,0,Chelsea,3,6,19,Arsène Wenger,0,01oct1996,13may2018,11,1,73
E0,2013,2013-10-06,Arsenal,7,0,1,1,West Brom,1,1,19,Arsène Wenger,0,01oct1996,13may2018,33,1,73
E0,2013,2014-04-20,Arsenal,35,0,3,3,Hull,0,0,19,Arsène Wenger,0,01oct1996,13may2018,16,1,73
E0,2013,2014-04-15,Arsenal,34,1,3,3,West Ham,0,1,19,Arsène Wenger,0,01oct1996,13may2018,1,34,73
E0,2013,2014-05-11,Arsenal,38,0,3,2,Norwich,0,0,19,Arsène Wenger,0,01oct1996,13may2018,23,1,73
E0,2013,2013-09-22,Arsenal,5,1,3,3,Stoke,0,1,19,Arsène Wenger,0,01oct1996,13may2018,1,28,73
E0,2013,2013-12-08,Arsenal,15,1,1,1,Everton,1,1,19,Arsène Wenger,0,01oct1996,13may2018,1,13,73
E0,2013,2013-10-19,Arsenal,8,1,3,4,Norwich,0,1,19,Arsène Wenger,0,01oct1996,13may2018,1,23,73
E0,2013,2013-09-28,Arsenal,6,0,3,2,Swansea,0,1,19,Arsène Wenger,0,01oct1996,13may2018,30,1,73
E0,2013,2013-08-17,Arsenal,1,1,0,1,Aston Villa,3,3,19,Arsène Wenger,0,01oct1996,13may2018,1,2,73
E0,2013,2014-02-22,Arsenal,27,1,3,4,Sunderland,0,1,19,Arsène Wenger,0,01oct1996,13may2018,1,29,73
E0,2013,2013-09-01,Arsenal,3,1,3,1,Tottenham,0,0,19,Arsène Wenger,0,01oct1996,13may2018,1,31,73
E0,2013,2014-05-04,Arsenal,37,1,3,1,West Brom,0,0,19,Arsène Wenger,0,01oct1996,13may2018,1,33,73
E0,2013,2014-03-16,Arsenal,29,0,3,1,Tottenham,0,0,19,Arsène Wenger,0,01oct1996,13may2018,31,1,73
E0,2013,2014-01-01,Arsenal,20,1,3,2,Cardiff,0,0,19,Arsène Wenger,0,01oct1996,13may2018,1,10,73
E0,2013,2014-04-28,Arsenal,36,1,3,3,Newcastle,0,0,19,Arsène Wenger,0,01oct1996,13may2018,1,22,73
E0,2013,2014-03-25,Arsenal,31,1,1,2,Swansea,1,2,19,Arsène Wenger,0,01oct1996,13may2018,1,30,73
E0,2013,2014-01-13,Arsenal,21,0,3,2,Aston Villa,0,1,19,Arsène Wenger,0,01oct1996,13may2018,2,1,73
E0,2013,2013-11-23,Arsenal,12,1,3,2,Southampton,0,0,19,Arsène Wenger,0,01oct1996,13may2018,1,27,73
E0,2013,2013-11-02,Arsenal,10,1,3,2,Liverpool,0,0,19,Arsène Wenger,0,01oct1996,13may2018,1,18,73
E0,2013,2014-02-08,Arsenal,25,0,0,1,Liverpool,3,5,19,Arsène Wenger,0,01oct1996,13may2018,18,1,73
E0,2013,2013-08-24,Arsenal,2,0,3,3,Fulham,0,1,19,Arsène Wenger,0,01oct1996,13may2018,14,1,73
E0,2013,2013-09-14,Arsenal,4,0,3,3,Sunderland,0,1,19,Arsène Wenger,0,01oct1996,13may2018,29,1,73
E0,2013,2013-12-29,Arsenal,19,0,3,1,Newcastle,0,0,19,Arsène Wenger,0,01oct1996,13may2018,22,1,73
E0,2013,2014-02-02,Arsenal,24,1,3,2,Crystal Palace,0,0,19,Arsène Wenger,0,01oct1996,13may2018,1,12,73
E0,2013,2013-11-10,Arsenal,11,0,0,0,Man United,3,1,19,Arsène Wenger,0,01oct1996,13may2018,20,1,73
E0,2013,2013-12-04,Arsenal,14,1,3,2,Hull,0,0,19,Arsène Wenger,0,01oct1996,13may2018,1,16,73
E0,2013,2013-11-30,Arsenal,13,0,3,3,Cardiff,0,0,19,Arsène Wenger,0,01oct1996,13may2018,10,1,73
E0,2013,2013-12-14,Arsenal,16,0,0,3,Man City,3,6,19,Arsène Wenger,0,01oct1996,13may2018,19,1,73
E0,2013,2013-12-26,Arsenal,18,0,3,3,West Ham,0,1,19,Arsène Wenger,0,01oct1996,13may2018,34,1,73
E0,2013,2014-01-18,Arsenal,22,1,3,2,Fulham,0,0,19,Arsène Wenger,0,01oct1996,13may2018,1,14,73
E0,2013,2013-10-26,Arsenal,9,0,3,2,Crystal Palace,0,0,19,Arsène Wenger,0,01oct1996,13may2018,12,1,73
E0,2013,2014-04-06,Arsenal,33,0,0,0,Everton,3,3,19,Arsène Wenger,0,01oct1996,13may2018,13,1,73
E0,2013,2014-01-29,Aston Villa,23,1,3,4,West Brom,0,3,173,Paul Lambert,0,02jun2012,11feb2015,2,33,41
E0,2013,2014-05-07,Aston Villa,37,0,0,0,Man City,3,4,173,Paul Lambert,0,02jun2012,11feb2015,19,2,41
E0,2013,2014-01-13,Aston Villa,21,1,0,1,Arsenal,3,2,173,Paul Lambert,0,02jun2012,11feb2015,2,1,41
E0,2013,2013-09-14,Aston Villa,4,1,0,1,Newcastle,3,2,173,Paul Lambert,0,02jun2012,11feb2015,2,22,41
E0,2013,2013-11-30,Aston Villa,13,1,1,0,Sunderland,1,0,173,Paul Lambert,0,02jun2012,11feb2015,2,29,41
E0,2013,2013-09-21,Aston Villa,5,0,3,1,Norwich,0,0,173,Paul Lambert,0,02jun2012,11feb2015,23,2,41
E0,2013,2014-03-02,Aston Villa,28,1,3,4,Norwich,0,1,173,Paul Lambert,0,02jun2012,11feb2015,2,23,41
E0,2013,2014-05-03,Aston Villa,36,1,3,3,Hull,0,1,173,Paul Lambert,0,02jun2012,11feb2015,2,16,41
E0,2013,2013-11-02,Aston Villa,10,0,1,0,West Ham,1,0,173,Paul Lambert,0,02jun2012,11feb2015,34,2,41
E0,2013,2014-02-23,Aston Villa,27,0,0,0,Newcastle,3,1,173,Paul Lambert,0,02jun2012,11feb2015,22,2,41
E0,2013,2014-04-19,Aston Villa,34,1,1,0,Southampton,1,0,173,Paul Lambert,0,02jun2012,11feb2015,2,27,41
E0,2013,2014-04-12,Aston Villa,33,0,0,0,Crystal Palace,3,1,173,Paul Lambert,0,02jun2012,11feb2015,12,2,41
E0,2013,2013-10-26,Aston Villa,9,1,0,0,Everton,3,2,173,Paul Lambert,0,02jun2012,11feb2015,2,13,41
E0,2013,2013-10-05,Aston Villa,7,0,1,0,Hull,1,0,173,Paul Lambert,0,02jun2012,11feb2015,16,2,41
E0,2013,2013-12-04,Aston Villa,14,0,3,3,Southampton,0,2,173,Paul Lambert,0,02jun2012,11feb2015,27,2,41
E0,2013,2014-03-29,Aston Villa,31,0,0,1,Man United,3,4,173,Paul Lambert,0,02jun2012,11feb2015,20,2,41
E0,2013,2014-03-15,Aston Villa,29,1,3,1,Chelsea,0,0,173,Paul Lambert,0,02jun2012,11feb2015,2,11,41
E0,2013,2014-03-23,Aston Villa,30,1,0,1,Stoke,3,4,173,Paul Lambert,0,02jun2012,11feb2015,2,28,41
E0,2013,2013-08-24,Aston Villa,3,1,0,0,Liverpool,3,1,173,Paul Lambert,0,02jun2012,11feb2015,2,18,41
E0,2013,2013-11-25,Aston Villa,12,0,1,2,West Brom,1,2,173,Paul Lambert,0,02jun2012,11feb2015,33,2,41
E0,2013,2014-01-01,Aston Villa,20,0,3,1,Sunderland,0,0,173,Paul Lambert,0,02jun2012,11feb2015,29,2,41
E0,2013,2014-04-26,Aston Villa,35,0,0,1,Swansea,3,4,173,Paul Lambert,0,02jun2012,11feb2015,30,2,41
E0,2013,2013-12-26,Aston Villa,18,1,0,0,Crystal Palace,3,1,173,Paul Lambert,0,02jun2012,11feb2015,2,12,41
E0,2013,2014-04-05,Aston Villa,32,1,0,1,Fulham,3,2,173,Paul Lambert,0,02jun2012,11feb2015,2,14,41
E0,2013,2013-08-21,Aston Villa,2,0,0,1,Chelsea,3,2,173,Paul Lambert,0,02jun2012,11feb2015,11,2,41
E0,2013,2013-10-20,Aston Villa,8,1,0,0,Tottenham,3,2,173,Paul Lambert,0,02jun2012,11feb2015,2,31,41
E0,2013,2014-02-11,Aston Villa,26,0,1,0,Cardiff,1,0,173,Paul Lambert,0,02jun2012,11feb2015,10,2,41
E0,2013,2013-12-21,Aston Villa,17,0,0,1,Stoke,3,2,173,Paul Lambert,0,02jun2012,11feb2015,28,2,41
E0,2013,2013-11-09,Aston Villa,11,1,3,2,Cardiff,0,0,173,Paul Lambert,0,02jun2012,11feb2015,2,10,41
E0,2013,2013-12-08,Aston Villa,15,0,0,0,Fulham,3,2,173,Paul Lambert,0,02jun2012,11feb2015,14,2,41
E0,2013,2013-09-28,Aston Villa,6,1,3,3,Man City,0,2,173,Paul Lambert,0,02jun2012,11feb2015,2,19,41
E0,2013,2013-12-28,Aston Villa,19,1,1,1,Swansea,1,1,173,Paul Lambert,0,02jun2012,11feb2015,2,30,41
E0,2013,2014-02-01,Aston Villa,24,0,0,1,Everton,3,2,173,Paul Lambert,0,02jun2012,11feb2015,13,2,41
E0,2013,2014-01-18,Aston Villa,22,0,1,2,Liverpool,1,2,173,Paul Lambert,0,02jun2012,11feb2015,18,2,41
E0,2013,2013-08-17,Aston Villa,1,0,3,3,Arsenal,0,1,173,Paul Lambert,0,02jun2012,11feb2015,1,2,41
E0,2013,2013-12-15,Aston Villa,16,1,0,0,Man United,3,3,173,Paul Lambert,0,02jun2012,11feb2015,2,20,41
E0,2013,2014-02-08,Aston Villa,25,1,0,0,West Ham,3,2,173,Paul Lambert,0,02jun2012,11feb2015,2,34,41
E0,2013,2014-05-11,Aston Villa,38,0,0,0,Tottenham,3,3,173,Paul Lambert,0,02jun2012,11feb2015,31,2,41
E0,2013,2014-03-22,Cardiff,31,1,0,3,Liverpool,3,6,163,Ole Gunnar Solskjær,0,02jan2014,18sep2014,10,18,NA
E0,2013,2014-01-28,Cardiff,23,0,0,0,Man United,3,2,163,Ole Gunnar Solskjær,0,02jan2014,18sep2014,20,10,NA
E0,2013,2014-02-08,Cardiff,25,0,0,0,Swansea,3,3,163,Ole Gunnar Solskjær,0,02jan2014,18sep2014,30,10,NA
E0,2013,2013-12-28,Cardiff,19,1,1,2,Sunderland,1,2,57,David Kerslake,1,27dec2013,02jan2014,10,29,NA
E0,2013,2013-12-07,Cardiff,15,0,0,0,Crystal Palace,3,2,138,Malky Mackay,0,17jun2011,27dec2013,12,10,NA
E0,2013,2013-11-30,Cardiff,13,1,0,0,Arsenal,3,3,138,Malky Mackay,0,17jun2011,27dec2013,10,1,NA
E0,2013,2014-01-11,Cardiff,21,1,0,0,West Ham,3,2,163,Ole Gunnar Solskjær,0,02jan2014,18sep2014,10,34,NA
E0,2013,2014-04-19,Cardiff,35,1,1,1,Stoke,1,1,163,Ole Gunnar Solskjær,0,02jan2014,18sep2014,10,28,NA
E0,2013,2013-11-24,Cardiff,12,1,1,2,Man United,1,2,138,Malky Mackay,0,17jun2011,27dec2013,10,20,NA
E0,2013,2014-04-05,Cardiff,33,1,0,0,Crystal Palace,3,3,163,Ole Gunnar Solskjær,0,02jan2014,18sep2014,10,12,NA
E0,2013,2013-12-21,Cardiff,17,0,0,1,Liverpool,3,3,138,Malky Mackay,0,17jun2011,27dec2013,18,10,NA
E0,2013,2014-02-11,Cardiff,26,1,1,0,Aston Villa,1,0,163,Ole Gunnar Solskjær,0,02jan2014,18sep2014,10,2,NA
E0,2013,2013-12-04,Cardiff,14,0,1,0,Stoke,1,0,138,Malky Mackay,0,17jun2011,27dec2013,28,10,NA
E0,2013,2014-03-29,Cardiff,32,0,1,3,West Brom,1,3,163,Ole Gunnar Solskjær,0,02jan2014,18sep2014,33,10,NA
E0,2013,2013-11-09,Cardiff,11,0,0,0,Aston Villa,3,2,138,Malky Mackay,0,17jun2011,27dec2013,2,10,NA
E0,2013,2013-09-14,Cardiff,4,0,1,1,Hull,1,1,138,Malky Mackay,0,17jun2011,27dec2013,16,10,NA
E0,2013,2014-03-02,Cardiff,28,0,0,0,Tottenham,3,1,163,Ole Gunnar Solskjær,0,02jan2014,18sep2014,31,10,NA
E0,2013,2013-11-03,Cardiff,10,1,3,1,Swansea,0,0,138,Malky Mackay,0,17jun2011,27dec2013,10,30,NA
E0,2013,2013-10-05,Cardiff,7,1,0,1,Newcastle,3,2,138,Malky Mackay,0,17jun2011,27dec2013,10,22,NA
E0,2013,2014-01-18,Cardiff,22,0,0,2,Man City,3,4,163,Ole Gunnar Solskjær,0,02jan2014,18sep2014,19,10,NA
E0,2013,2013-12-14,Cardiff,16,1,3,1,West Brom,0,0,138,Malky Mackay,0,17jun2011,27dec2013,10,33,NA
E0,2013,2014-02-22,Cardiff,27,1,0,0,Hull,3,4,163,Ole Gunnar Solskjær,0,02jan2014,18sep2014,10,16,NA
E0,2013,2013-08-31,Cardiff,3,1,1,0,Everton,1,0,138,Malky Mackay,0,17jun2011,27dec2013,10,13,NA
E0,2013,2013-09-22,Cardiff,5,1,0,0,Tottenham,3,1,138,Malky Mackay,0,17jun2011,27dec2013,10,31,NA
E0,2013,2013-12-26,Cardiff,18,1,0,0,Southampton,3,3,138,Malky Mackay,0,17jun2011,27dec2013,10,27,NA
E0,2013,2014-04-27,Cardiff,36,0,0,0,Sunderland,3,4,163,Ole Gunnar Solskjær,0,02jan2014,18sep2014,29,10,NA
E0,2013,2014-03-08,Cardiff,29,1,3,3,Fulham,0,1,163,Ole Gunnar Solskjær,0,02jan2014,18sep2014,10,14,NA
E0,2013,2014-01-01,Cardiff,20,0,0,0,Arsenal,3,2,57,David Kerslake,1,27dec2013,02jan2014,1,10,NA
E0,2013,2014-02-01,Cardiff,24,1,3,2,Norwich,0,1,163,Ole Gunnar Solskjær,0,02jan2014,18sep2014,10,23,NA
E0,2013,2014-03-15,Cardiff,30,0,0,1,Everton,3,2,163,Ole Gunnar Solskjær,0,02jan2014,18sep2014,13,10,NA
E0,2013,2013-10-26,Cardiff,9,0,1,0,Norwich,1,0,138,Malky Mackay,0,17jun2011,27dec2013,23,10,NA
E0,2013,2013-10-19,Cardiff,8,0,0,1,Chelsea,3,4,138,Malky Mackay,0,17jun2011,27dec2013,11,10,NA
E0,2013,2013-08-25,Cardiff,2,1,3,3,Man City,0,2,138,Malky Mackay,0,17jun2011,27dec2013,10,19,NA
E0,2013,2013-09-28,Cardiff,6,0,3,2,Fulham,0,1,138,Malky Mackay,0,17jun2011,27dec2013,14,10,NA
E0,2013,2014-05-11,Cardiff,38,1,0,1,Chelsea,3,2,163,Ole Gunnar Solskjær,0,02jan2014,18sep2014,10,11,NA
E0,2013,2014-04-12,Cardiff,34,0,3,1,Southampton,0,0,163,Ole Gunnar Solskjær,0,02jan2014,18sep2014,27,10,NA
E0,2013,2013-08-17,Cardiff,1,0,0,0,West Ham,3,2,138,Malky Mackay,0,17jun2011,27dec2013,34,10,NA
E0,2013,2014-05-03,Cardiff,37,0,0,0,Newcastle,3,3,163,Ole Gunnar Solskjær,0,02jan2014,18sep2014,22,10,NA
E0,2013,2013-12-29,Chelsea,19,1,3,2,Liverpool,0,1,120,José Mourinho,0,03jun2013,17dec2015,11,18,75
E0,2013,2013-12-14,Chelsea,16,1,3,2,Crystal Palace,0,1,120,José Mourinho,0,03jun2013,17dec2015,11,12,75
E0,2013,2013-08-21,Chelsea,2,1,3,2,Aston Villa,0,1,120,José Mourinho,0,03jun2013,17dec2015,11,2,75
E0,2013,2014-03-08,Chelsea,29,1,3,4,Tottenham,0,0,120,José Mourinho,0,03jun2013,17dec2015,11,31,75
E0,2013,2014-01-01,Chelsea,20,0,3,3,Southampton,0,0,120,José Mourinho,0,03jun2013,17dec2015,27,11,75
E0,2013,2013-11-23,Chelsea,12,0,3,3,West Ham,0,0,120,José Mourinho,0,03jun2013,17dec2015,34,11,75
E0,2013,2013-12-23,Chelsea,17,0,1,0,Arsenal,1,0,120,José Mourinho,0,03jun2013,17dec2015,1,11,75
E0,2013,2013-10-19,Chelsea,8,1,3,4,Cardiff,0,1,120,José Mourinho,0,03jun2013,17dec2015,11,10,75
E0,2013,2014-04-13,Chelsea,34,0,3,1,Swansea,0,0,120,José Mourinho,0,03jun2013,17dec2015,30,11,75
E0,2013,2013-09-21,Chelsea,5,1,3,2,Fulham,0,0,120,José Mourinho,0,03jun2013,17dec2015,11,14,75
E0,2013,2014-02-08,Chelsea,25,1,3,3,Newcastle,0,0,120,José Mourinho,0,03jun2013,17dec2015,11,22,75
E0,2013,2014-04-27,Chelsea,36,0,3,2,Liverpool,0,0,120,José Mourinho,0,03jun2013,17dec2015,18,11,75
E0,2013,2014-01-19,Chelsea,22,1,3,3,Man United,0,1,120,José Mourinho,0,03jun2013,17dec2015,11,20,75
E0,2013,2014-02-03,Chelsea,24,0,3,1,Man City,0,0,120,José Mourinho,0,03jun2013,17dec2015,19,11,75
E0,2013,2014-03-29,Chelsea,32,0,0,0,Crystal Palace,3,1,120,José Mourinho,0,03jun2013,17dec2015,12,11,75
E0,2013,2013-11-02,Chelsea,10,0,0,0,Newcastle,3,2,120,José Mourinho,0,03jun2013,17dec2015,22,11,75
E0,2013,2013-10-06,Chelsea,7,0,3,3,Norwich,0,1,120,José Mourinho,0,03jun2013,17dec2015,23,11,75
E0,2013,2014-02-11,Chelsea,26,0,1,1,West Brom,1,1,120,José Mourinho,0,03jun2013,17dec2015,33,11,75
E0,2013,2014-01-29,Chelsea,23,1,1,0,West Ham,1,0,120,José Mourinho,0,03jun2013,17dec2015,11,34,75
E0,2013,2013-09-28,Chelsea,6,0,1,1,Tottenham,1,1,120,José Mourinho,0,03jun2013,17dec2015,31,11,75
E0,2013,2013-09-14,Chelsea,4,0,0,0,Everton,3,1,120,José Mourinho,0,03jun2013,17dec2015,13,11,75
E0,2013,2013-12-01,Chelsea,13,1,3,3,Southampton,0,1,120,José Mourinho,0,03jun2013,17dec2015,11,27,75
E0,2013,2013-11-09,Chelsea,11,1,1,2,West Brom,1,2,120,José Mourinho,0,03jun2013,17dec2015,11,33,75
E0,2013,2014-05-11,Chelsea,38,0,3,2,Cardiff,0,1,120,José Mourinho,0,03jun2013,17dec2015,10,11,75
E0,2013,2013-12-07,Chelsea,15,0,0,2,Stoke,3,3,120,José Mourinho,0,03jun2013,17dec2015,28,11,75
E0,2013,2013-08-18,Chelsea,1,1,3,2,Hull,0,0,120,José Mourinho,0,03jun2013,17dec2015,11,16,75
E0,2013,2013-10-27,Chelsea,9,1,3,2,Man City,0,1,120,José Mourinho,0,03jun2013,17dec2015,11,19,75
E0,2013,2014-04-19,Chelsea,35,1,0,1,Sunderland,3,2,120,José Mourinho,0,03jun2013,17dec2015,11,29,75
E0,2013,2013-12-26,Chelsea,18,1,3,1,Swansea,0,0,120,José Mourinho,0,03jun2013,17dec2015,11,30,75
E0,2013,2014-05-04,Chelsea,37,1,1,0,Norwich,1,0,120,José Mourinho,0,03jun2013,17dec2015,11,23,75
E0,2013,2014-03-01,Chelsea,28,0,3,3,Fulham,0,1,120,José Mourinho,0,03jun2013,17dec2015,14,11,75
E0,2013,2014-03-22,Chelsea,31,1,3,6,Arsenal,0,0,120,José Mourinho,0,03jun2013,17dec2015,11,1,75
E0,2013,2014-03-15,Chelsea,30,0,0,0,Aston Villa,3,1,120,José Mourinho,0,03jun2013,17dec2015,2,11,75
E0,2013,2014-01-11,Chelsea,21,0,3,2,Hull,0,0,120,José Mourinho,0,03jun2013,17dec2015,16,11,75
E0,2013,2014-02-22,Chelsea,27,1,3,1,Everton,0,0,120,José Mourinho,0,03jun2013,17dec2015,11,13,75
E0,2013,2013-08-26,Chelsea,3,0,1,0,Man United,1,0,120,José Mourinho,0,03jun2013,17dec2015,20,11,75
E0,2013,2013-12-04,Chelsea,14,0,3,4,Sunderland,0,3,120,José Mourinho,0,03jun2013,17dec2015,29,11,75
E0,2013,2014-04-05,Chelsea,33,1,3,3,Stoke,0,0,120,José Mourinho,0,03jun2013,17dec2015,11,28,75
E0,2013,2013-12-28,Crystal Palace,19,0,0,0,Man City,3,1,235,Tony Pulis,0,23nov2013,14aug2014,19,12,NA
E0,2013,2014-04-16,Crystal Palace,34,0,3,3,Everton,0,2,235,Tony Pulis,0,23nov2013,14aug2014,13,12,NA
E0,2013,2013-09-28,Crystal Palace,6,0,0,0,Southampton,3,2,102,Ian Holloway,0,03nov2012,23oct2013,27,12,NA
E0,2013,2014-04-19,Crystal Palace,35,0,3,1,West Ham,0,0,235,Tony Pulis,0,23nov2013,14aug2014,34,12,NA
E0,2013,2014-03-29,Crystal Palace,31,1,3,1,Chelsea,0,0,235,Tony Pulis,0,23nov2013,14aug2014,12,11,NA
E0,2013,2013-11-30,Crystal Palace,13,0,0,0,Norwich,3,1,235,Tony Pulis,0,23nov2013,14aug2014,23,12,NA
E0,2013,2013-08-18,Crystal Palace,1,1,0,0,Tottenham,3,1,102,Ian Holloway,0,03nov2012,23oct2013,12,31,NA
E0,2013,2013-10-05,Crystal Palace,7,0,0,1,Liverpool,3,3,102,Ian Holloway,0,03nov2012,23oct2013,18,12,NA
E0,2013,2014-02-02,Crystal Palace,24,0,0,0,Arsenal,3,2,235,Tony Pulis,0,23nov2013,14aug2014,1,12,NA
E0,2013,2013-12-14,Crystal Palace,16,0,0,1,Chelsea,3,2,235,Tony Pulis,0,23nov2013,14aug2014,11,12,NA
E0,2013,2014-03-15,Crystal Palace,29,0,1,0,Sunderland,1,0,235,Tony Pulis,0,23nov2013,14aug2014,29,12,NA
E0,2013,2013-08-24,Crystal Palace,2,0,0,1,Stoke,3,2,102,Ian Holloway,0,03nov2012,23oct2013,28,12,NA
E0,2013,2013-08-31,Crystal Palace,3,1,3,3,Sunderland,0,1,102,Ian Holloway,0,03nov2012,23oct2013,12,29,NA
E0,2013,2013-12-26,Crystal Palace,18,0,3,1,Aston Villa,0,0,235,Tony Pulis,0,23nov2013,14aug2014,2,12,NA
E0,2013,2014-01-01,Crystal Palace,20,1,1,1,Norwich,1,1,235,Tony Pulis,0,23nov2013,14aug2014,12,23,NA
E0,2013,2014-05-11,Crystal Palace,38,0,1,2,Fulham,1,2,235,Tony Pulis,0,23nov2013,14aug2014,14,12,NA
E0,2013,2013-12-07,Crystal Palace,15,1,3,2,Cardiff,0,0,235,Tony Pulis,0,23nov2013,14aug2014,12,10,NA
E0,2013,2013-10-21,Crystal Palace,8,1,0,1,Fulham,3,4,102,Ian Holloway,0,03nov2012,23oct2013,12,14,NA
E0,2013,2014-01-18,Crystal Palace,22,1,3,1,Stoke,0,0,235,Tony Pulis,0,23nov2013,14aug2014,12,28,NA
E0,2013,2013-10-26,Crystal Palace,9,1,0,0,Arsenal,3,2,124,Keith Millen,1,23oct2013,23nov2013,12,1,NA
E0,2013,2013-11-09,Crystal Palace,11,1,1,0,Everton,1,0,124,Keith Millen,1,23oct2013,23nov2013,12,13,NA
E0,2013,2014-02-08,Crystal Palace,25,1,3,3,West Brom,0,1,235,Tony Pulis,0,23nov2013,14aug2014,12,33,NA
E0,2013,2013-09-22,Crystal Palace,5,1,0,0,Swansea,3,2,102,Ian Holloway,0,03nov2012,23oct2013,12,30,NA
E0,2013,2014-04-12,Crystal Palace,33,1,3,1,Aston Villa,0,0,235,Tony Pulis,0,23nov2013,14aug2014,12,2,NA
E0,2013,2014-01-11,Crystal Palace,21,0,0,0,Tottenham,3,2,235,Tony Pulis,0,23nov2013,14aug2014,31,12,NA
E0,2013,2014-01-28,Crystal Palace,23,1,3,1,Hull,0,0,235,Tony Pulis,0,23nov2013,14aug2014,12,16,NA
E0,2013,2013-12-21,Crystal Palace,17,1,0,0,Newcastle,3,3,235,Tony Pulis,0,23nov2013,14aug2014,12,22,NA
E0,2013,2014-03-08,Crystal Palace,28,1,0,0,Southampton,3,1,235,Tony Pulis,0,23nov2013,14aug2014,12,27,NA
E0,2013,2014-04-05,Crystal Palace,32,0,3,3,Cardiff,0,0,235,Tony Pulis,0,23nov2013,14aug2014,10,12,NA
E0,2013,2014-04-27,Crystal Palace,36,1,0,0,Man City,3,2,235,Tony Pulis,0,23nov2013,14aug2014,12,19,NA
E0,2013,2013-11-23,Crystal Palace,12,0,3,1,Hull,0,0,235,Tony Pulis,0,23nov2013,14aug2014,16,12,NA
E0,2013,2014-03-22,Crystal Palace,30,0,0,0,Newcastle,3,1,235,Tony Pulis,0,23nov2013,14aug2014,22,12,NA
E0,2013,2014-03-02,Crystal Palace,27,0,1,1,Swansea,1,1,235,Tony Pulis,0,23nov2013,14aug2014,30,12,NA
E0,2013,2013-12-03,Crystal Palace,14,1,3,1,West Ham,0,0,235,Tony Pulis,0,23nov2013,14aug2014,12,34,NA
E0,2013,2014-02-22,Crystal Palace,26,1,0,0,Man United,3,2,235,Tony Pulis,0,23nov2013,14aug2014,12,20,NA
E0,2013,2013-11-02,Crystal Palace,10,0,0,0,West Brom,3,2,124,Keith Millen,1,23oct2013,23nov2013,33,12,NA
E0,2013,2013-09-14,Crystal Palace,4,0,0,0,Man United,3,2,102,Ian Holloway,0,03nov2012,23oct2013,20,12,NA
E0,2013,2014-05-05,Crystal Palace,37,1,1,3,Liverpool,1,3,235,Tony Pulis,0,23nov2013,14aug2014,12,18,NA
E0,2013,2014-04-20,Everton,35,1,3,2,Man United,0,0,194,Roberto Martínez,0,05jun2013,12may2016,13,20,63
E0,2013,2013-11-23,Everton,12,1,1,3,Liverpool,1,3,194,Roberto Martínez,0,05jun2013,12may2016,13,18,63
E0,2013,2014-02-01,Everton,24,1,3,2,Aston Villa,0,1,194,Roberto Martínez,0,05jun2013,12may2016,13,2,63
E0,2013,2014-04-26,Everton,36,0,0,0,Southampton,3,2,194,Roberto Martínez,0,05jun2013,12may2016,27,13,63
E0,2013,2014-03-01,Everton,27,1,3,1,West Ham,0,0,194,Roberto Martínez,0,05jun2013,12may2016,13,34,63
E0,2013,2013-12-14,Everton,16,1,3,4,Fulham,0,1,194,Roberto Martínez,0,05jun2013,12may2016,13,14,63
E0,2013,2014-03-30,Everton,31,0,3,3,Fulham,0,1,194,Roberto Martínez,0,05jun2013,12may2016,14,13,63
